X,Y,inci_no,descript,alm_date,alm_time,station,number,street,st_type,st_suffix,addr_2,apt_room,xst_prefix,xstreet,xst_type,xst_suffix,latitude,longitude,inci_type,clr_date,clr_time,alarms,complete,LastUpdateDate,StartDate,EndDate,OBJECTID
-93.2753567504472,44.9519559888847,22-0000537,"Outside rubbish, trash or waste fire              ",2022/01/04 00:00:00+00,06:35:20,08 ,        ,28                       ,ST  ,E ,                                        ,               ,S ,STEVENS                  ,AVE ,  ,44.951948,-93.275349,151 ,2022/01/04 00:00:00+00,06:55:39,1,1,2022/01/05 18:30:38+00,2022/01/04 06:35:20+00,2022/01/04 06:55:39+00,210
-93.2830007524631,44.9507519881776,22-0000540,"Cooking fire, confined to container               ",2022/01/04 00:00:00+00,06:59:44,08 ,2900    ,Pleasant                 ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.950744,-93.282993,113 ,2022/01/04 00:00:00+00,07:14:33,1,1,2022/01/05 18:30:38+00,2022/01/04 06:59:44+00,2022/01/04 07:14:33+00,211
-93.2701767469398,44.9372369870983,22-0000565,Passenger vehicle fire                            ,2022/01/04 00:00:00+00,10:42:22,17 ,3629    ,4                        ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.937229,-93.270169,131 ,2022/01/04 00:00:00+00,11:08:06,1,1,2022/01/05 18:30:38+00,2022/01/04 10:42:22+00,2022/01/04 11:08:06+00,212
-93.2777857521365,44.9591749897681,22-0000606,"Cooking fire, confined to container               ",2022/01/04 00:00:00+00,14:17:35,08 ,17      ,24                       ,ST  ,E ,                                        ,203            ,  ,                         ,    ,  ,44.959167,-93.277778,113 ,2022/01/04 00:00:00+00,14:33:54,1,1,2022/01/05 18:30:38+00,2022/01/04 14:17:35+00,2022/01/04 14:33:54+00,213
-93.2779217491077,44.9369279865149,22-0000647,"Cooking fire, confined to container               ",2022/01/04 00:00:00+00,18:21:20,17 ,3644    ,Nicollet                 ,AVE ,  ,                                        ,206            ,  ,                         ,    ,  ,44.93692,-93.277914,113 ,2022/01/04 00:00:00+00,18:43:01,1,1,2022/01/05 18:30:38+00,2022/01/04 18:21:20+00,2022/01/04 18:43:01+00,214
-93.2797297505842,44.9438969874056,22-0000655,"Cooking fire, confined to container               ",2022/01/04 00:00:00+00,18:51:14,08 ,3244    ,Blaisdell                ,AVE ,S ,                                        ,7              ,  ,                         ,    ,  ,44.943889,-93.279722,113 ,2022/01/04 00:00:00+00,19:18:05,1,1,2022/01/05 18:30:38+00,2022/01/04 18:51:14+00,2022/01/04 19:18:05+00,215
-93.3070107644479,44.9879029919182,22-0006707,Passenger vehicle fire                            ,2022/02/14 00:00:00+00,23:37:27,16 ,        ,Oak Park                 ,AVE ,N ,                                        ,               ,N ,Oliver                   ,AVE ,  ,44.987895,-93.307003,131 ,2022/02/15 00:00:00+00,00:53:26,1,1,2022/02/16 18:30:45+00,2022/02/14 23:37:27+00,2022/02/15 00:53:26+00,216
-93.2982007614326,44.9842839920051,22-0006766,Passenger vehicle fire                            ,2022/02/15 00:00:00+00,11:05:08,16 ,        ,Humboldt                 ,AVE ,N ,                                        ,               ,  ,Olson Memorial           ,HWY ,  ,44.984276,-93.298193,131 ,2022/02/15 00:00:00+00,11:33:37,1,1,2022/02/16 18:30:45+00,2022/02/15 11:05:08+00,2022/02/15 11:33:37+00,217
-93.3019477638972,44.9943689932121,22-0006803,Passenger vehicle fire                            ,2022/02/15 00:00:00+00,16:11:58,04 ,1519    ,Knox                     ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.994361,-93.30194,131 ,2022/02/15 00:00:00+00,16:58:41,1,1,2022/02/16 18:30:45+00,2022/02/15 16:11:58+00,2022/02/15 16:58:41+00,218
-93.2646357547835,45.0055059974321,22-0010590,Building fire                                     ,2022/03/13 00:00:00+00,23:32:16,02 ,1720    ,3                        ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,45.005498,-93.264628,111 ,2022/03/14 00:00:00+00,01:01:56,1,1,2022/03/19 18:30:37+00,2022/03/13 23:32:16+00,2022/03/14 01:01:56+00,219
-93.307098760746,44.9609359879851,22-0010762,Building fire                                     ,2022/03/15 00:00:00+00,05:40:25,22 ,2200    ,OLIVER                   ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.960928,-93.307091,111 ,2022/03/15 00:00:00+00,09:25:17,1,1,2022/04/08 18:30:40+00,2022/03/15 05:40:25+00,2022/03/15 09:25:17+00,220
-93.3120647672785,44.9979319930257,22-0010909,Building fire                                     ,2022/03/16 00:00:00+00,01:23:21,14 ,1804    ,Sheridan                 ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.997924,-93.312057,111 ,2022/03/16 00:00:00+00,04:11:18,1,1,2022/04/08 18:30:40+00,2022/03/16 01:23:21+00,2022/03/16 04:11:18+00,221
-93.3120647672785,44.9979319930257,22-0010909,Building fire                                     ,2022/03/16 00:00:00+00,01:23:21,14 ,1804    ,Sheridan                 ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.997924,-93.312057,111 ,2022/03/16 00:00:00+00,04:11:18,1,1,2022/04/08 18:30:40+00,2022/03/16 01:23:21+00,2022/03/16 04:11:18+00,222
-93.2505407509535,45.0069259986203,22-0011126,"Excessive heat, scorch burns with no ignition     ",2022/03/17 00:00:00+00,18:27:35,15 ,823     ,18half                   ,AVE ,NE,                                        ,               ,  ,                         ,    ,  ,45.006918,-93.250533,251 ,2022/03/17 00:00:00+00,18:38:37,1,1,2022/03/19 18:30:37+00,2022/03/17 18:27:35+00,2022/03/17 18:38:37+00,223
-93.2657177512982,44.9780599933597,22-0011225,"Outside rubbish, trash or waste fire              ",2022/03/18 00:00:00+00,14:19:36,01 ,        ,4                        ,ST  ,S ,                                        ,               ,S ,3                        ,AVE ,  ,44.978052,-93.26571,151 ,2022/03/18 00:00:00+00,14:26:56,1,1,2022/03/19 18:30:37+00,2022/03/18 14:19:36+00,2022/03/18 14:26:56+00,224
-93.244670745934,44.9827429955064,22-0011256,"Cooking fire, confined to container               ",2022/03/18 00:00:00+00,19:15:22,11 ,813     ,University               ,AVE ,SE,                                        ,302            ,  ,                         ,    ,  ,44.982735,-93.244663,113 ,2022/03/18 00:00:00+00,19:58:23,1,1,2022/03/19 18:30:37+00,2022/03/18 19:15:22+00,2022/03/18 19:58:23+00,225
-93.226911744068,45.0059560001237,22-0000088,"Outside rubbish, trash or waste fire              ",2022/01/01 00:00:00+00,09:35:02,15 ,1800    ,Stinson Pkwy             ,    ,  ,                                        ,               ,  ,                         ,    ,  ,45.005948,-93.226904,151 ,2022/01/01 00:00:00+00,10:41:24,1,1,2022/01/03 18:30:40+00,2022/01/01 09:35:02+00,2022/01/01 10:41:24+00,226
-93.3153137593412,44.9337669834539,22-0000280,"Cooking fire, confined to container               ",2022/01/02 00:00:00+00,14:06:52,22 ,3819    ,Upton                    ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.933759,-93.315306,113 ,2022/01/02 00:00:00+00,14:22:51,1,1,2022/01/03 18:30:40+00,2022/01/02 14:06:52+00,2022/01/02 14:22:51+00,227
-93.265189747519,44.9517679895642,22-0000347,Passenger vehicle fire                            ,2022/01/02 00:00:00+00,20:40:49,08 ,2810    ,PARK                     ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.95176,-93.265182,131 ,2022/01/02 00:00:00+00,20:50:26,1,1,2022/01/03 18:30:40+00,2022/01/02 20:40:49+00,2022/01/02 20:50:26+00,228
-93.3079137717456,45.0387089992447,22-0009709,Building fire                                     ,2022/03/07 00:00:00+00,11:22:04,20 ,4621    ,Oliver                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.038701,-93.307906,111 ,2022/03/07 00:00:00+00,13:48:51,1,1,2022/03/15 18:30:43+00,2022/03/07 11:22:04+00,2022/03/07 13:48:51+00,229
-93.3079137717456,45.0387089992447,22-0009709,Building fire                                     ,2022/03/07 00:00:00+00,11:22:04,20 ,4621    ,Oliver                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.038701,-93.307906,111 ,2022/03/07 00:00:00+00,13:48:51,1,1,2022/03/15 18:30:43+00,2022/03/07 11:22:04+00,2022/03/07 13:48:51+00,230
-93.3020907635418,44.9915049927853,22-0010396,Building fire                                     ,2022/03/12 00:00:00+00,13:05:26,04 ,1710    ,Plymouth                 ,AVE ,N ,                                        ,515            ,  ,                         ,    ,  ,44.991497,-93.302083,111 ,2022/03/12 00:00:00+00,15:22:30,2,1,2022/03/15 18:30:43+00,2022/03/12 13:05:26+00,2022/03/12 15:22:30+00,231
-93.2893097551222,44.9569739886457,22-0010679,Passenger vehicle fire                            ,2022/03/14 00:00:00+00,15:54:39,08 ,2520    ,Aldrich                  ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.956966,-93.289302,131 ,2022/03/14 00:00:00+00,16:17:08,1,1,2022/03/15 18:30:43+00,2022/03/14 15:54:39+00,2022/03/14 16:17:08+00,232
-93.258477757061,45.0346530021023,22-0010079,Building fire                                     ,2022/03/10 00:00:00+00,10:25:10,15 ,541     ,36half                   ,AVE ,NE,                                        ,               ,  ,                         ,    ,  ,45.034645,-93.25847,111 ,2022/03/10 00:00:00+00,11:13:57,1,1,2022/03/13 18:30:37+00,2022/03/10 10:25:10+00,2022/03/10 11:13:57+00,233
-93.2284127354427,44.9403339904517,22-0010303,"Cooking fire, confined to container               ",2022/03/11 00:00:00+00,18:29:27,21 ,3457    ,Minnehaha                ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.940326,-93.228405,113 ,2022/03/11 00:00:00+00,18:40:41,1,1,2022/03/13 18:30:37+00,2022/03/11 18:29:27+00,2022/03/11 18:40:41+00,234
-93.2797447548857,44.9750369919432,22-0006005,"Special outside fire, Other                       ",2022/02/10 00:00:00+00,00:30:33,16 ,1150    ,Hennepin                 ,AVE ,  ,                                        ,H804           ,  ,                         ,    ,  ,44.975029,-93.279737,160 ,2022/02/10 00:00:00+00,00:58:33,1,1,2022/02/12 18:30:36+00,2022/02/10 00:30:33+00,2022/02/10 00:58:33+00,235
-93.2462547433353,44.9606349921736,22-0006174,"Special outside fire, Other                       ",2022/02/11 00:00:00+00,05:34:10,07 ,        ,Cedar                    ,AVE ,S ,                                        ,               ,S ,Hiawatha Av To Cedar     ,AVE ,  ,44.960627,-93.246247,160 ,2022/02/11 00:00:00+00,05:43:45,1,1,2022/02/12 18:30:36+00,2022/02/11 05:34:10+00,2022/02/11 05:43:45+00,236
-93.2524087415648,44.9350369880119,22-0006212,Building fire                                     ,2022/02/11 00:00:00+00,12:30:36,17 ,3749    ,Bloomington              ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.935029,-93.252401,111 ,2022/02/11 00:00:00+00,16:12:17,2,1,2022/02/14 18:30:36+00,2022/02/11 12:30:36+00,2022/02/11 16:12:17+00,237
-93.3019877621455,44.9816219913537,22-0006269,Camper or recreational vehicle (RV) fire          ,2022/02/11 00:00:00+00,20:46:56,16 ,404     ,Knox                     ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.981614,-93.30198,137 ,2022/02/11 00:00:00+00,21:39:00,1,1,2022/02/12 18:30:36+00,2022/02/11 20:46:56+00,2022/02/11 21:39:00+00,238
-93.2575627527569,45.0054609979181,22-0005847,"Cooking fire, confined to container               ",2022/02/08 00:00:00+00,20:43:15,02 ,1717    ,Washington               ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,45.005453,-93.257555,113 ,2022/02/08 00:00:00+00,20:56:32,1,1,2022/02/10 18:30:39+00,2022/02/08 20:43:15+00,2022/02/08 20:56:32+00,239
-93.2658407516408,44.9802859936755,22-0005918,"Trash or rubbish fire, contained                  ",2022/02/09 00:00:00+00,11:28:48,01 ,255     ,2                        ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.980278,-93.265833,118 ,2022/02/09 00:00:00+00,11:46:31,1,1,2022/02/10 18:30:39+00,2022/02/09 11:28:48+00,2022/02/09 11:46:31+00,240
-93.2690067536953,44.9886109946678,22-0005933,"Natural vegetation fire, Other                    ",2022/02/09 00:00:00+00,13:48:49,04 ,        ,River Pkwy               ,    ,N ,                                        ,               ,N ,4                        ,AVE ,  ,44.988603,-93.268999,140 ,2022/02/09 00:00:00+00,14:35:01,1,1,2022/02/10 18:30:39+00,2022/02/09 13:48:49+00,2022/02/09 14:35:01+00,241
-93.2395217450922,44.9872969965281,22-0005971,"Cooking fire, confined to container               ",2022/02/09 00:00:00+00,19:01:26,11 ,812     ,9                        ,AVE ,SE,                                        ,               ,  ,                         ,    ,  ,44.987289,-93.239514,113 ,2022/02/09 00:00:00+00,19:27:42,1,1,2022/02/10 18:30:39+00,2022/02/09 19:01:26+00,2022/02/09 19:27:42+00,242
-93.2672817499682,44.965192991376,22-0000004,"Outside rubbish, trash or waste fire              ",2022/01/01 00:00:00+00,00:18:10,06 ,615     ,18                       ,ST  ,E ,                                        ,               ,  ,                         ,    ,  ,44.965185,-93.267274,151 ,2022/01/01 00:00:00+00,00:24:48,1,1,2022/01/01 18:30:38+00,2022/01/01 00:18:10+00,2022/01/01 00:24:48+00,243
-93.27011275729,45.0123119980412,22-0003548,Passenger vehicle fire                            ,2022/01/23 00:00:00+00,16:02:35,02 ,2416    ,Grand                    ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,45.012304,-93.270105,131 ,2022/01/23 00:00:00+00,16:41:01,1,1,2022/03/09 18:30:42+00,2022/01/23 16:02:35+00,2022/01/23 16:41:01+00,244
-93.2777857534784,44.9688969911849,22-0009814,Dumpster or other outside trash receptacle fire   ,2022/03/08 00:00:00+00,03:15:26,06 ,1401    ,Nicollet                 ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.968889,-93.277778,154 ,2022/03/08 00:00:00+00,03:39:14,1,1,2022/03/09 18:30:42+00,2022/03/08 03:15:26+00,2022/03/08 03:39:14+00,245
-93.2941147629545,45.0037159951182,22-0009853,Passenger vehicle fire                            ,2022/03/08 00:00:00+00,10:56:55,14 ,        ,24                       ,AVE ,N ,                                        ,               ,N ,Emerson                  ,AVE ,  ,45.003708,-93.294107,131 ,2022/03/08 00:00:00+00,11:20:11,1,1,2022/03/09 18:30:42+00,2022/03/08 10:56:55+00,2022/03/08 11:20:11+00,246
-93.2114847302246,44.9375479912205,22-0009584,Building fire                                     ,2022/03/06 00:00:00+00,14:50:42,21 ,3616    ,43                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.93754,-93.211477,111 ,2022/03/06 00:00:00+00,15:59:32,1,1,2022/03/07 18:30:38+00,2022/03/06 14:50:42+00,2022/03/06 15:59:32+00,247
-93.2970537555948,44.9443799862712,22-0009659,Building fire                                     ,2022/03/07 00:00:00+00,00:22:36,22 ,3220    ,Girard                   ,AVE ,S ,                                        ,B1             ,  ,                         ,    ,  ,44.944372,-93.297046,111 ,2022/03/07 00:00:00+00,00:53:09,1,1,2022/03/07 18:30:38+00,2022/03/07 00:22:36+00,2022/03/07 00:53:09+00,248
-93.3146057691827,45.0064449940871,22-0010454,"Outside rubbish, trash or waste fire              ",2022/03/12 00:00:00+00,22:25:21,14 ,2623    ,Upton                    ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.006437,-93.314598,151 ,2022/03/12 00:00:00+00,22:37:19,1,1,2022/03/14 18:30:40+00,2022/03/12 22:25:21+00,2022/03/12 22:37:19+00,249
-93.2750027449244,44.9125919831666,22-0011733,Passenger vehicle fire                            ,2022/03/22 00:00:00+00,10:59:22,27 ,4600-460,Interstate 35w Sb        ,    ,  ,                                        ,               ,  ,                         ,    ,  ,44.912584,-93.274995,131 ,2022/03/22 00:00:00+00,11:23:53,1,1,2022/03/24 18:30:37+00,2022/03/22 10:59:22+00,2022/03/22 11:23:53+00,250
-93.2727647515277,44.9651499909883,22-0011813,"Cooking fire, confined to container               ",2022/03/23 00:00:00+00,01:24:33,06 ,1806    ,3                        ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.965142,-93.272757,113 ,2022/03/23 00:00:00+00,01:37:51,1,1,2022/03/24 18:30:37+00,2022/03/23 01:24:33+00,2022/03/23 01:37:51+00,251
-93.2893737653161,45.0305319993493,22-0011820,Passenger vehicle fire                            ,2022/03/23 00:00:00+00,03:24:22,20 ,4153    ,Aldrich                  ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.030524,-93.289366,131 ,2022/03/23 00:00:00+00,03:53:31,1,1,2022/03/24 18:30:37+00,2022/03/23 03:24:22+00,2022/03/23 03:53:31+00,252
-93.2746997440791,44.9070749823822,22-0011863,"Excessive heat, scorch burns with no ignition     ",2022/03/23 00:00:00+00,12:59:33,27 ,        ,Interstate 35w Nb        ,    ,  ,                                        ,               ,  ,Diamond Lake Rd E To Nb I,    ,  ,44.907067,-93.274692,251 ,2022/03/23 00:00:00+00,13:14:03,1,1,2022/03/24 18:30:37+00,2022/03/23 12:59:33+00,2022/03/23 13:14:03+00,253
-93.2821327620487,45.0218809985959,22-0011872,Building fire                                     ,2022/03/23 00:00:00+00,14:32:24,14 ,3636    ,Washington               ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.021873,-93.282125,111 ,2022/03/23 00:00:00+00,15:58:49,1,1,2022/03/24 18:30:37+00,2022/03/23 14:32:24+00,2022/03/23 15:58:49+00,254
-93.3033887578709,44.9477759863256,22-0011893,"Cooking fire, confined to container               ",2022/03/23 00:00:00+00,18:22:49,22 ,3033    ,James                    ,AVE ,S ,                                        ,102            ,  ,                         ,    ,  ,44.947768,-93.303381,113 ,2022/03/23 00:00:00+00,18:56:19,1,1,2022/03/24 18:30:37+00,2022/03/23 18:22:49+00,2022/03/23 18:56:19+00,255
-93.2269517439868,45.0052860000233,22-0011899,"Outside rubbish, trash or waste fire              ",2022/03/23 00:00:00+00,20:01:33,15 ,1540    ,New Brighton             ,BLVD,  ,                                        ,               ,  ,                         ,    ,  ,45.005278,-93.226944,151 ,2022/03/23 00:00:00+00,20:45:16,1,1,2022/03/24 18:30:37+00,2022/03/23 20:01:33+00,2022/03/23 20:45:16+00,256
-93.3150657567885,44.915752980844,22-0005488,"Excessive heat, scorch burns with no ignition     ",2022/02/06 00:00:00+00,12:04:18,28 ,4816    ,Upton                    ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.915745,-93.315058,251 ,2022/02/06 00:00:00+00,12:18:07,1,1,2022/02/08 18:30:40+00,2022/02/06 12:04:18+00,2022/02/06 12:18:07+00,257
-93.2395157424903,44.9684619937834,22-0005627,"Cooking fire, confined to container               ",2022/02/07 00:00:00+00,10:43:39,07 ,525     ,23                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.968454,-93.239508,113 ,2022/02/07 00:00:00+00,10:56:32,1,1,2022/02/08 18:30:40+00,2022/02/07 10:43:39+00,2022/02/07 10:56:32+00,258
-93.2626337469968,44.9532729899614,22-0005649,"Cooking fire, confined to container               ",2022/02/07 00:00:00+00,13:48:44,05 ,2726    ,Chicago                  ,AVE ,  ,                                        ,2              ,  ,                         ,    ,  ,44.953265,-93.262626,113 ,2022/02/07 00:00:00+00,14:07:28,1,1,2022/02/08 18:30:40+00,2022/02/07 13:48:44+00,2022/02/07 14:07:28+00,259
-93.281240757585,44.9914759942333,22-0005676,Building fire                                     ,2022/02/07 00:00:00+00,17:54:12,04 ,1251    ,Washington               ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.991468,-93.281233,111 ,2022/02/07 00:00:00+00,18:12:47,1,1,2022/02/08 18:30:40+00,2022/02/07 17:54:12+00,2022/02/07 18:12:47+00,260
-93.2879947561539,44.9671669902225,22-0005677,"Cooking fire, confined to container               ",2022/02/07 00:00:00+00,17:58:13,06 ,1930    ,Hennepin                 ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.967159,-93.287987,113 ,2022/02/07 00:00:00+00,18:17:24,1,1,2022/02/08 18:30:40+00,2022/02/07 17:58:13+00,2022/02/07 18:17:24+00,261
-93.2587527418811,44.9241789859866,22-0009285,"Special outside fire, Other                       ",2022/03/04 00:00:00+00,16:02:33,17 ,4352    ,11                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.924171,-93.258745,160 ,2022/03/04 00:00:00+00,16:50:52,1,1,2022/03/05 18:30:38+00,2022/03/04 16:02:33+00,2022/03/04 16:50:52+00,262
-93.2226277329437,44.9341809899553,22-0009303,Building fire                                     ,2022/03/04 00:00:00+00,17:30:50,21 ,3425    ,38                       ,ST  ,E ,                                        ,               ,  ,                         ,    ,  ,44.934173,-93.22262,111 ,2022/03/04 00:00:00+00,17:46:58,1,1,2022/03/05 18:30:38+00,2022/03/04 17:30:50+00,2022/03/04 17:46:58+00,263
-93.2386487394741,44.9483809909149,22-0009328,"Outside rubbish, trash or waste fire              ",2022/03/04 00:00:00+00,21:25:32,05 ,0       ,Eb Hiawatha Av To Lake   ,ST  ,E ,                                        ,               ,  ,                         ,    ,  ,44.948373,-93.238641,151 ,2022/03/04 00:00:00+00,21:39:40,1,1,2022/03/05 18:30:38+00,2022/03/04 21:25:32+00,2022/03/04 21:39:40+00,264
-93.2178437340253,44.9519609928826,22-0002400,Passenger vehicle fire                            ,2022/01/15 00:00:00+00,12:06:01,07 ,2801    ,38                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.951953,-93.217836,131 ,2022/01/15 00:00:00+00,13:12:00,1,1,2022/01/16 18:30:42+00,2022/01/15 12:06:01+00,2022/01/15 13:12:00+00,265
-93.2844287525417,44.9483669877305,22-0002422,"Cooking fire, confined to container               ",2022/01/15 00:00:00+00,15:48:15,08 ,410     ,Lake                     ,ST  ,W ,                                        ,               ,  ,                         ,    ,  ,44.948359,-93.284421,113 ,2022/01/15 00:00:00+00,16:09:45,1,1,2022/01/16 18:30:42+00,2022/01/15 15:48:15+00,2022/01/15 16:09:45+00,266
-93.2944317561392,44.9537509878195,22-0002434,Building fire                                     ,2022/01/15 00:00:00+00,16:54:36,08 ,2700    ,Emerson                  ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.953743,-93.294424,111 ,2022/01/15 00:00:00+00,17:14:16,1,1,2022/01/16 18:30:42+00,2022/01/15 16:54:36+00,2022/01/15 17:14:16+00,267
-93.2333987352163,44.9283439883553,22-0002443,"Cooking fire, confined to container               ",2022/01/15 00:00:00+00,17:51:06,21 ,4120    ,27                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.928336,-93.233391,113 ,2022/01/15 00:00:00+00,18:05:21,1,1,2022/01/16 18:30:42+00,2022/01/15 17:51:06+00,2022/01/15 18:05:21+00,268
-93.2821327620487,45.0218809985959,22-0008727,"Outside rubbish, trash or waste fire              ",2022/02/28 00:00:00+00,20:15:34,14 ,3636    ,Washington               ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.021873,-93.282125,151 ,2022/02/28 00:00:00+00,20:22:59,1,1,2022/03/03 18:30:40+00,2022/02/28 20:15:34+00,2022/02/28 20:22:59+00,269
-93.2883097624742,45.0122179967597,22-0008894,Building fire                                     ,2022/03/02 00:00:00+00,01:16:00,14 ,717     ,31                       ,AVE ,N ,                                        ,UPS            ,  ,                         ,    ,  ,45.01221,-93.288302,111 ,2022/03/02 00:00:00+00,04:35:52,1,1,2022/03/03 18:30:40+00,2022/03/02 01:16:00+00,2022/03/02 04:35:52+00,270
-93.2409377421095,44.9627569928526,22-0008946,"Outside rubbish, trash or waste fire              ",2022/03/02 00:00:00+00,12:27:55,07 ,        ,22                       ,AVE ,S ,                                        ,               ,E ,Franklin                 ,AVE ,  ,44.962749,-93.24093,151 ,2022/03/02 00:00:00+00,12:37:36,1,1,2022/03/03 18:30:40+00,2022/03/02 12:27:55+00,2022/03/02 12:37:36+00,271
-93.2662017563626,45.0136829985132,22-0008967,"Fire, Other                                       ",2022/03/02 00:00:00+00,14:35:24,02 ,2525    ,2                        ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,45.013675,-93.266194,100 ,2022/03/02 00:00:00+00,14:50:33,1,1,2022/03/03 18:30:40+00,2022/03/02 14:35:24+00,2022/03/02 14:50:33+00,272
-93.2486897422823,44.9479529901548,22-0005339,Building fire                                     ,2022/02/05 00:00:00+00,07:02:26,05 ,3023    ,18                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.947945,-93.248682,111 ,2022/02/05 00:00:00+00,09:35:01,1,1,2022/02/06 18:30:40+00,2022/02/05 07:02:26+00,2022/02/05 09:35:01+00,273
-93.2869517567857,44.9738969912755,22-0005409,"Outside rubbish, trash or waste fire              ",2022/02/05 00:00:00+00,19:55:25,06 ,88      ,17                       ,ST  ,N ,                                        ,               ,  ,                         ,    ,  ,44.973889,-93.286944,151 ,2022/02/05 00:00:00+00,20:23:53,1,1,2022/02/06 18:30:40+00,2022/02/05 19:55:25+00,2022/02/05 20:23:53+00,274
-93.2456787436367,44.9640129927062,22-0005424,"Trash or rubbish fire, contained                  ",2022/02/05 00:00:00+00,22:31:19,07 ,1901    ,Minnehaha                ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.964005,-93.245671,118 ,2022/02/05 00:00:00+00,22:36:52,1,1,2022/02/06 18:30:40+00,2022/02/05 22:31:19+00,2022/02/05 22:36:52+00,275
-93.2968587659439,45.0196409972436,22-0012413,Building fire                                     ,2022/03/27 00:00:00+00,20:08:15,14 ,3559    ,Girard                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.019633,-93.296851,111 ,2022/03/27 00:00:00+00,23:31:23,1,1,2022/03/29 18:30:39+00,2022/03/27 20:08:15+00,2022/03/27 23:31:23+00,276
-93.2473807427078,44.9537519910916,22-0012486,Brush or brush-and-grass mixture fire             ,2022/03/28 00:00:00+00,12:11:58,05 ,        ,27                       ,ST  ,E ,                                        ,               ,S ,Cedar                    ,AVE ,  ,44.953744,-93.247373,142 ,2022/03/28 00:00:00+00,12:22:17,1,1,2022/03/29 18:30:39+00,2022/03/28 12:11:58+00,2022/03/28 12:22:17+00,277
-93.2480517472649,44.9853869956565,22-0012490,"Cooking fire, confined to container               ",2022/03/28 00:00:00+00,12:28:37,11 ,516     ,4                        ,ST  ,SE,                                        ,               ,  ,                         ,    ,  ,44.985379,-93.248044,113 ,2022/03/28 00:00:00+00,12:41:52,1,1,2022/03/29 18:30:39+00,2022/03/28 12:28:37+00,2022/03/28 12:41:52+00,278
-93.242505742725,44.9639729929209,22-0012508,"Cooking fire, confined to container               ",2022/03/28 00:00:00+00,14:14:42,07 ,904     ,21                       ,AVE ,S ,                                        ,104            ,  ,                         ,    ,  ,44.963965,-93.242498,113 ,2022/03/28 00:00:00+00,14:37:06,1,1,2022/03/29 18:30:39+00,2022/03/28 14:14:42+00,2022/03/28 14:37:06+00,279
-93.2716737413587,44.893562980619,22-0001978,"Cooking fire, confined to container               ",2022/01/12 00:00:00+00,15:41:23,27 ,6040    ,Clinton                  ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.893555,-93.271666,113 ,2022/01/12 00:00:00+00,16:05:16,1,1,2022/01/14 18:30:45+00,2022/01/12 15:41:23+00,2022/01/12 16:05:16+00,280
-93.2377857418262,44.967229993724,22-0002070,Brush or brush-and-grass mixture fire             ,2022/01/13 00:00:00+00,05:56:03,07 ,606     ,24                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.967222,-93.237778,142 ,2022/01/13 00:00:00+00,06:02:45,1,1,2022/01/14 18:30:45+00,2022/01/13 05:56:03+00,2022/01/13 06:02:45+00,281
